licencia_id,nombre_comercial,municipio,codi_ine,comarca,tipo_via,nombre_via,numero,codigo_postal,categoria,plazas,habitaciones,nif,razon_social,tipo,es_persona_fisica,titular_id,lat,lon,metodo_match,similitud_nombre,piso,puerta,coordenada_compartida,nivel_geo
HB-004353,GRAN HOTEL MEDINACELI,Barcelona,080193,Barcelonès,Plaça,Medinaceli,7-8,08002,4 estrelles superior,147,74,B63306773,GRAN HOTEL MEDINACELI SL,hotel,False,576,41.37820361812157,2.178662335514303,codigo_registro,,,,False,coordenada
HB-004354,TOC HOTEL LAS RAMBLAS,Barcelona,080193,Barcelonès,Carrer,del Carme,25,08001,1 estrella,32,24,B44704385,"TOC BOQUERÍA, S.L.",hotel,False,294,41.382353495881745,2.1705067337945483,codigo_registro,,,,False,coordenada
HB-004355,Hostal Caballero San Juan - Ramblas Rooms,Barcelona,080193,Barcelonès,Passeig,Sant Joan,1,08010,No aplica,11,6,B63306526,BACKSWING SL,hotel,False,575,,,solo_registre,,,,False,municipio
HB-004356,Can Mora de Dalt,Sant Vicenç de Montalt,082649,Maresme,Barri,Font Mitjana,3,08394,3 estrelles,19,11,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004358,Melia Barcelona Sky,Barcelona,080193,Barcelonès,Carrer,Pere IV,272-286,08005,4 estrelles superior,318,162,A78304516,MELIA HOTELS INTERNACIONAL SA,hotel,False,166,41.40625060425398,2.2005898552861654,codigo_registro,,,,False,coordenada
HB-004360,Market,Barcelona,080193,Barcelonès,Passatge,Sant Antoni Abad,10,08015,3 estrelles,36,20,B63465793,Hotel del Passatge Sant Antoni S.L.,hotel,False,582,41.379258633085314,2.160584026300663,codigo_registro,,,,False,coordenada
HB-004361,Martina,Barcelona,080193,Barcelonès,Carrer,Bailen,42,08010,No aplica,7,4,B63047468,"BADIA BARRERRO, SL",hotel,False,560,,,solo_registre,,,,False,municipio
HB-004363,H10 Casanova,Barcelona,080193,Barcelonès,Carrer,Gran Via Corts Catalanes,559,08011,4 estrelles,241,124,B61914883,"APOLO, S.L.",hotel,False,470,41.38425728199812,2.160937711962806,codigo_registro,,,,False,coordenada
HB-004365,LIMONAIA 1,Barcelona,080193,Barcelonès,Carrer,Rosselló,242,08008,No aplica,10,5,J60691581,"INPREDA, SCP",hotel,False,1000,,,solo_registre,,,,False,municipio
HB-004366,Limonaia 2,Barcelona,080193,Barcelonès,Carrer,Rosselló,242,08008,No aplica,12,6,B61095857,NOU OCEA SL,hotel,False,417,,,solo_registre,,,,False,municipio
HB-004367,LIMONAIA 3,Barcelona,080193,Barcelonès,Carrer,Rosselló,242,08008,No aplica,12,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004368,Hostal Plaza Goya Bcn 1,Barcelona,080193,Barcelonès,Carrer,Sepúlveda,187,08011,No aplica,12,6,J66300146,"HOSTAL GOYA, S.C.P.",hotel,False,1038,,,solo_registre,,,,False,municipio
HB-004369,HOTEL CATALONIA LA BOQUERIA,Barcelona,080193,Barcelonès,Carrer,de l Hospital,26,08001,3 estrelles,130,70,B67967901,"SAHARA RAMBLAS BCN, S.L.U.",hotel,False,921,41.38098411334437,2.1721225368019317,codigo_registro,,,,False,coordenada
HB-004370,Miramar,Barcelona,080193,Barcelonès,Plaça,Carlos Ibañez,3,08038,Gran luxe,150,75,A62618780,"HOTEL MIRAMAR BARCELONA, SA",hotel,False,160,41.37082533668786,2.171029603858893,codigo_registro,,,,False,coordenada
HB-004371,HOTEL 54 BARCELONETA,Barcelona,080193,Barcelonès,Passeig,Joan de Borbó,54,08003,3 estrelles,36,20,B66658329,"IBERUS ENTERPRISE, S.L. UNIPERSONAL",hotel,False,844,41.37708405152949,2.1888146866302938,codigo_registro,,,,False,coordenada
HB-004372,Ibis Barcelona Plaça Glories 22@,Barcelona,080193,Barcelonès,Carrer,Ciudad de Granada,99,08005,2 estrelles,294,147,A08371346,"Essendi Hospitality Spain, S.A.",hotel,False,41,41.40109113013275,2.194353048792864,codigo_registro,,,,False,coordenada
HB-004373,NAITLY BARCELONA POBLENOU,Barcelona,080193,Barcelonès,Carrer,Carrer de Sancho de Ávila,32,08018,4 estrelles,194,97,B95953683,"LIBERE HOSPITALITY, S.L.",hotel,False,961,41.397756260768254,2.188884986209947,codigo_registro,,,,False,coordenada
HB-004374,Hotel Casa Sagnier,Barcelona,080193,Barcelonès,Carrer,Rambla Catalunya,104,08008,5 estrelles,93,51,A08376543,"TRAMO,S.A.",hotel,False,42,41.39409023435555,2.159638847196222,codigo_registro,,,,False,coordenada
HB-004375,Atlas,Barcelona,080193,Barcelonès,Carrer,Cardenal Casañas,11,08002,3 estrelles,36,20,B17929944,"GREEN AND GREEN 2007, SL",hotel,False,267,41.3819937601075,2.173411024440062,codigo_registro,,,,False,coordenada
HB-004376,Room Mate Carla,Barcelona,080193,Barcelonès,Carrer,Mallorca,288,08037,4 estrelles,155,88,B10569978,SAMI ITG SL,hotel,False,240,41.39637793333202,2.1660971468880654,codigo_registro,,,,False,coordenada
HB-004377,Barcelona Hotel Colonial,Barcelona,080193,Barcelonès,Via,Layetana,3,08003,4 estrelles,161,82,A58663691,"PEÑA TELERA TURISTICA, S.A.",hotel,False,126,41.382391407459735,2.18068485341705,codigo_registro,,,,False,coordenada
HB-004378,Hotel Barcelona Condal Mar,Barcelona,080193,Barcelonès,Carrer,CristÃ³bal de Moura,138,08019,4 estrelles,356,178,A78304516,MELIA HOTELS INTERNACIONAL SA,hotel,False,166,41.41267591709274,2.2091044174393395,codigo_registro,,,,False,coordenada
HB-004379,Catalonia Ramblas,Barcelona,080193,Barcelonès,Carrer,Pelai,28,08001,4 estrelles superior,433,221,B58227877,DUQUES DE BERGARA S.L.U,hotel,False,323,41.38565439662025,2.166874143773639,codigo_registro,,,,False,coordenada
HB-004380,Abba Rambla Hotel,Barcelona,080193,Barcelonès,Rambla,Raval,4C,08001,3 estrelles,98,49,A01386044,"ABBA RAMBLA, SA",hotel,False,1,41.37947176507622,2.1679054930159682,codigo_registro,,,,False,coordenada
HB-004381,Llagotel II,"Llagosta, la",081056,Vallès Oriental,Carrer,Sant Josep,33,08120,No aplica,6,3,B60447638,S.L. DE VIVENDES I PARKINGS,hotel,False,391,,,solo_registre,,,,False,municipio
HB-004382,Llagotel III,"Llagosta, la",081056,Vallès Oriental,Carrer,Anselm Clavé,11,08120,1 estrella,32,20,B60447638,S.L. DE VIVENDES I PARKINGS,hotel,False,391,,,solo_registre,,,,False,municipio
HB-004383,Hotel  Spa Villa Olimpic@ Suites,Barcelona,080193,Barcelonès,Carrer,Pallars,121-125,08018,4 estrelles,288,150,B12668950,RESIDENCIAL CIUDAD DIAGONAL,hotel,False,244,41.39724415106169,2.1923020609167057,codigo_registro,,,,False,coordenada
HB-004385,Hostal Rambla,Sant Boi de Llobregat,082009,Baix Llobregat,Rambla,Rafael Casanova,9,08830,No aplica,19,11,B63131981,"PATRIMONIAL JEL, SL",hotel,False,568,,,solo_registre,,,,False,municipio
HB-004386,The Praktik,Barcelona,080193,Barcelonès,Carrer,Diputació,325,08009,No aplica,69,42,B63965974,Budget Hotels S.L.,hotel,False,617,,,solo_registre,,,,False,municipio
HB-004387,SB Diagonal Zero,Barcelona,080193,Barcelonès,Avinguda,Eduard Maristany,1,08019,4 estrelles superior,524,262,B43067172,"SB HOTELS SPAIN\\, S.L.",hotel,False,290,41.41180220577746,2.2193500158438,codigo_registro,,,,False,coordenada
HB-004388,Blanc Guesthouse,Barcelona,080193,Barcelonès,Carrer,Tuset,27,08006,No aplica,20,11,J65544710,"PLANET  BAUSA, SCP",hotel,False,1022,,,solo_registre,,,,False,municipio
HB-004389,Olivia Plaza,Barcelona,080193,Barcelonès,Plaça,Catalunya,19,08002,4 estrelles,218,113,A58768151,"OLIVIA HOTELS, SA",hotel,False,130,41.386275500391726,2.171019099523615,codigo_registro,,,,False,coordenada
HB-004390,Barcelona Gate,Sant Joan Despí,082172,Baix Llobregat,Carrer,Maria Tarrida,6-7,08970,4 estrelles,180,90,B65030496,"HOTEL INVESTMENT PARTNERSHIP, S.L.",hotel,False,675,,,solo_registre,,,,False,municipio
HB-004392,Hostal Serra,Montmeló,081350,Vallès Oriental,Carrer,Major,1,08160,No aplica,11,7,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004393,Denit,Barcelona,080193,Barcelonès,Carrer,Estruc,24-26,08002,3 estrelles,63,36,B60861168,MAJESTIC SPORT SL,hotel,False,408,41.38703349318344,2.17258962486306,codigo_registro,,,,False,coordenada
HB-004394,Travelodge L'Hospitalet,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,Botànica,25-27,08908,3 estrelles,154,83,B83028456,HOTEL TRAVELODGE BCN CORNELLÁ FIRA,hotel,False,942,,,solo_registre,,,,False,municipio
HB-004396,CAMPUS LA MOLA,Terrassa,082798,Vallès Occidental,Camí,DELS PLANS DE CAN BONVILAR,s/n,08227,4 estrelles,372,186,A63440200,CHATEAUFORM ESPAÑA S.A.,hotel,False,162,,,solo_registre,,,,False,municipio
HB-004397,APARTHOTEL BARDON,Castelldefels,080569,Baix Llobregat,Passeig,DE LA TRAMONTANA,39,08860,1 estrella,24,12,B66963745,ANTHOPHILA BCN 2017 S.L.,hotel,False,868,,,solo_registre,,,,False,municipio
HB-004398,Ciutat Vella,Barcelona,080193,Barcelonès,Carrer,Tallers,66,08001,3 estrelles,75,40,B58929340,HOTEL LLEO SL,hotel,False,349,41.38503996792919,2.166563720114081,codigo_registro,,,,False,coordenada
HB-004399,Holiday Inn Express Barcelona-Sant Cugat,Cerdanyola del Vallès,082665,Vallès Occidental,Avinguda,Can Fatjó dels Aurons- Parc Empresarial,A7,08290,3 estrelles,220,110,B62345616,CONTINENTAL HOTELS HISPANIA S.L.,hotel,False,498,,,solo_registre,,,,False,municipio
HB-004400,AS Porta de Barcelona,Castellbisbal,080543,Vallès Occidental,Carretera,AP-7,KM 165,08755,2 estrelles,98,50,A08225013,AREAS SAU,hotel,False,18,,,solo_registre,,,,False,municipio
HB-004401,LGSono,"Garriga, la",080885,Vallès Oriental,Avinguda,Tremolencs,34,08530,2 estrelles,38,19,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004402,Somnio Hostel,Barcelona,080193,Barcelonès,Carrer,Diputació,251,08007,No aplica,14,9,B64490097,"SOMNIO HOSTELS, SL",hotel,False,644,,,solo_registre,,,,False,municipio
HB-004403,Mandarin Oriental Barcelona,Barcelona,080193,Barcelonès,Passeig,Gracia,36-38-40,08008,Gran luxe,240,120,B63627368,TRIVALOR XXI - Mandarin Oriental Hotel Group,hotel,False,597,41.39118287294969,2.1666436977534316,codigo_registro,,,,False,coordenada
HB-004404,HOTEL LAS VEGAS,Calella,080351,Maresme,Carrer,SANT JAUME,1-11,08370,4 estrelles,205,110,B63032163,CAPVESPRE RESORT S.L.,hotel,False,555,,,solo_registre,,,,False,municipio
HB-004407,HOTEL ALENTI SITGES,Sitges,082704,Garraf,Carrer,del Primer de Maig,19,08870,4 estrelles,45,23,B65049702,ALENTI SITGES S L,hotel,False,677,,,solo_registre,,,,False,municipio
HB-004408,Frontair Congress,Sant Boi de Llobregat,082009,Baix Llobregat,Carrer,Albaredes,16,08830,4 estrelles,478,239,A62636907,PACTA INVERSIONES SA,hotel,False,161,,,solo_registre,,,,False,municipio
HB-004409,Oliveta,Barcelona,080193,Barcelonès,Carrer,Poeta Cabanyes,16-18,08004,No aplica,10,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004410,Catalonia Born,Barcelona,080193,Barcelonès,Carrer,Rec Comtal,16-18,08003,4 estrelles,157,90,B17597121,ARC DE TRIOMF SL,hotel,False,262,41.389772222549574,2.1799417919562463,codigo_registro,,,,False,coordenada
HB-004411,W Barcelona,Barcelona,080193,Barcelonès,Plaça,Rosa dels Vents,1,08039,Gran luxe,954,477,B28127835,CIGAHOTELS ESPAÑA SL,hotel,False,282,41.36833946653336,2.1899130685524613,codigo_registro,,,,False,coordenada
HB-004412,Soho,Barcelona,080193,Barcelonès,Carrer,Gran Via Corts Catalanes,543-545,08011,3 estrelles,102,51,B08236127,"Josel, SLU",hotel,False,205,41.38348034132375,2.1599074577043234,codigo_registro,,,,False,coordenada
HB-004413,Antonio Moreno,Barcelona,080193,Barcelonès,Carrer,Valencia,583,08026,No aplica,5,4,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004414,Novotel Barcelona City,Barcelona,080193,Barcelonès,Avinguda,Diagonal,201,08018,4 estrelles,528,264,A08371346,"Essendi Hospitality Spain, S.A.",hotel,False,41,41.40411334876118,2.1911051109272464,codigo_registro,,,,False,coordenada
HB-004415,HOTEL IBIS RIPOLLET,Ripollet,081803,Vallès Occidental,Carrer,de Can Masachs,18-E,08291,2 estrelles,200,100,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004416,Luxor BCN,Barcelona,080193,Barcelonès,Carrer,Teodora Lamadrid,4,08022,No aplica,9,5,B65130825,"AMBAR NIT, SL",hotel,False,684,,,solo_registre,,,,False,municipio
HB-004417,Ibis Mataró,Mataró,081213,Maresme,Carrer,Tordera,2,08302,2 estrelles,212,106,A08371346,"Essendi Hospitality Spain, S.A.",hotel,False,41,,,solo_registre,,,,False,municipio
HB-004419,Sa Voga,Arenys de Mar,080060,Maresme,Carrer,Rial Sa Clavella,10-12,08350,4 estrelles,17,9,B64816218,BERT I GRI SL,hotel,False,661,,,solo_registre,,,,False,municipio
HB-004420,Hostal Manel,Pineda de Mar,081635,Maresme,Carrer,Comtal,35,08397,No aplica,16,9,J64965304,"HOSTAL MANEL, SCP",hotel,False,1014,,,solo_registre,,,,False,municipio
HB-004421,Grupotel Gran Via 678,Barcelona,080193,Barcelonès,Carrer,Gran Via Corts Catalanes,678,08010,4 estrelles,175,98,B07603046,"S'ARENAL BLAU, SL",hotel,False,193,41.392479497029186,2.1727626167524394,codigo_registro,,,,False,coordenada
HB-004422,Marina 54,Castelldefels,080569,Baix Llobregat,Passeig,Marina,54,08860,1 estrella,49,27,B62991526,SANTIVERI TURISME S.L.,hotel,False,549,,,solo_registre,,,,False,municipio
HB-004423,Eurostars Executive,Barberà del Vallès,082520,Vallès Occidental,Carrer,Marie Curie,2,08210,4 estrelles,236,118,B64472293,"HOTEL BARBERA MOLI, S.L.",hotel,False,643,,,solo_registre,,,,False,municipio
HB-004425,CAN CASADELLÀ,Premià de Dalt,082303,Maresme,Carrer,de la Cisa,53,08338,No aplica,10,5,B75534057,"CAN CASADELLA, S.L.",hotel,False,935,,,solo_registre,,,,False,municipio
HB-004426,Vilassar,Vilassar de Mar,082191,Maresme,Avinguda,Carles III,15-21,08340,4 estrelles,46,25,B62948344,"CEHL QUATRO, S.L.",hotel,False,544,,,solo_registre,,,,False,municipio
HB-004427,HOTEL DESITGES,Sant Pere de Ribes,082310,Garraf,Carrer,del Xarel·lo,2,08812,4 estrelles,80,43,B09836701,PATRON HOTEL MANAGEMENT S.L.,hotel,False,236,,,solo_registre,,,,False,municipio
HB-004428,ALLEGRO BARCELONA,Barcelona,080193,Barcelonès,Carrer,del Rosselló,205,08008,3 estrelles,112,56,A07738933,BARCELO CONDAL HOTELES S.A.,hotel,False,4,41.39274455380809,2.156399091968028,codigo_registro,,,,False,coordenada
HB-004429,Sant Antoni,Barcelona,080193,Barcelonès,Carrer,Consell de Cent,476,08013,3 estrelles,79,45,B61082657,"MOLSAN INMOBILIARIA 2000, SL",hotel,False,416,41.399804759362915,2.177472066279761,codigo_registro,,,,False,coordenada
HB-004430,Catalonia Avinyó,Barcelona,080193,Barcelonès,Carrer,Lleona,12,08002,3 estrelles,145,83,A38405841,"FARBEBLAU, SA",hotel,False,84,41.38115079355082,2.1762702074956777,codigo_registro,,,,False,coordenada
HB-004432,Catalonia Port,Barcelona,080193,Barcelonès,Carrer,Ample,1,08002,4 estrelles,82,41,B58227877,DUQUES DE BERGARA S.L.U,hotel,False,323,41.37876625360919,2.178756260833569,codigo_registro,,,,False,coordenada
HB-004434,Ibis Mollet,Mollet del Vallès,081249,Vallès Oriental,Carrer,Nicaragua,5,08100,2 estrelles,236,118,A08371346,"Essendi Hospitality Spain, S.A.",hotel,False,41,,,solo_registre,,,,False,municipio
HB-004435,Cal Músic,Premià de Dalt,082303,Maresme,Camí,de la Font,24,08338,No aplica,10,5,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004437,Eurostars BCN Design,Barcelona,080193,Barcelonès,Passeig,Gracia,29-31,08007,5 estrelles,124,65,A08452567,"HOTELES TURISTICOS UNIDOS, S.A.",hotel,False,47,41.390828486977725,2.166082515145233,codigo_registro,,,,False,coordenada
HB-004439,BB Hotel Barcelona Granollers,"Franqueses del Vallès, les",080863,Vallès Oriental,Carrer,Valldoriolf,1,08520,2 estrelles,144,96,B84679935,"WEI ALICANTE, S.L.U.",hotel,False,945,,,solo_registre,,,,False,municipio
HB-004440,Bagués,Barcelona,080193,Barcelonès,Carrer,Rambla,105,08001,5 estrelles,59,31,B64045545,DERBY BAGUES SL,hotel,False,619,41.382830858805015,2.1715851978752343,codigo_registro,,,,False,coordenada
HB-004441,L'Hotelet,Sant Celoni,082021,Vallès Oriental,Carretera,C-35,"KM 57,2",08470,No aplica,16,10,B63058200,"LA TAVERNA DEL MONTSENY, SL",hotel,False,562,,,solo_registre,,,,False,municipio
HB-004442,Verti,"Franqueses del Vallès, les",080863,Vallès Oriental,Carretera,Ribes,5,08520,2 estrelles,28,17,B61228631,"ACTIUS PATRIMONIALS LES FRANQUESES, SL",hotel,False,424,,,solo_registre,,,,False,municipio
HB-004443,Eos,Barcelona,080193,Barcelonès,Carrer,Gran Via Corts Catalanes,575,08011,No aplica,6,4,J6590421,"PENSION EOS, SCP",hotel,False,1027,,,solo_registre,,,,False,municipio
HB-004446,Aramunt,Barcelona,080193,Barcelonès,Carrer,Muntaner,60,08011,3 estrelles,50,25,A08276479,ARAMUNT S.A.,hotel,False,32,41.38692296153267,2.1592589542910208,codigo_registro,,,,False,coordenada
HB-004448,APARTHOTEL ATTICA 21 VALLÉS,Sabadell,081878,Vallès Occidental,Carrer,MILENA JESENSKA,40-60,08206,3 estrelles,248,119,B70201553,"ATTICA21 HOTELES, SL",hotel,False,922,,,solo_registre,,,,False,municipio
HB-004449,HOTEL 170,Castelldefels,080569,Baix Llobregat,Passeig,del Pitort 170-172 cantonada c/ Manresa 31,-,08860,2 estrelles,43,24,B63943971,TRAVEL RENTING SL,hotel,False,616,,,solo_registre,,,,False,municipio
HB-004450,CASA ELLIOT,Barcelona,080193,Barcelonès,Carrer,SEPULVEDA,180,08011,4 estrelles,67,38,B62497698,"NAMIEL, SL",hotel,False,514,41.38331075291595,2.1628344673130586,codigo_registro,,,,False,coordenada
HB-004451,OHLA BARCELONA,Barcelona,080193,Barcelonès,Carrer,Via Laietana,49,08003,5 estrelles,148,74,B64161201,"CENTCLAUS, SL",hotel,False,626,41.387089359953364,2.1743517783955917,codigo_registro,,,,False,coordenada
HB-004452,Chic  Basic Born,Barcelona,080193,Barcelonès,Carrer,Princesa,50,08003,3 estrelles,55,31,B64054265,"CHIC  BASIC BORN, SL",hotel,False,621,41.386838059129204,2.182539978196907,codigo_registro,,,,False,coordenada
HB-004453,HOTEL BB BARCELONA RUBI,Rubí,081846,Vallès Occidental,Carretera,Molins de Rei,81,08191,3 estrelles,174,87,B63825095,"PROMOCIONES ALZAMORA, SL",hotel,False,610,,,solo_registre,,,,False,municipio
HB-004454,Hotel Venture Sant Cugat,Sant Cugat del Vallès,082055,Vallès Occidental,Carrer,de Vic,19,08173,3 estrelles,154,83,B66004946,HOTEL SANT CUGAT SL,hotel,False,755,,,solo_registre,,,,False,municipio
HB-004455,Leonardo Boutique Hotel Sagrada Familia,Barcelona,080193,Barcelonès,Carrer,Mallorca,606,08026,3 estrelles,117,59,B87236188,PAIMAC Investments SLU,hotel,False,955,41.411053558718855,2.1856608397435298,codigo_registro,,,,False,coordenada
HB-004456,HOTEL CIUTAT DE BARCELONA,Barcelona,080193,Barcelonès,Carrer,de la Princesa,33,08003,3 estrelles,147,78,B65326902,DESMERA XXI SL,hotel,False,695,41.38590868033259,2.1810501422453368,codigo_registro,,,,False,coordenada
HB-004457,Barcelona House,Barcelona,080193,Barcelonès,Carrer,Escudellers,19,08002,3 estrelles,100,57,B60996253,"P TARRASON, SL",hotel,False,412,,,solo_registre,,,,False,municipio
HB-004458,La Creu,Sabadell,081878,Vallès Occidental,Passatge,Santa Isabel,3,08204,No aplica,8,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004459,Laumon,Barcelona,080193,Barcelonès,Carrer,Monlau,8-10,08027,3 estrelles,42,26,B64517048,"HOTEL LAUMON, S.L.",hotel,False,646,41.42323301864309,2.190591894128539,codigo_registro,,,,False,coordenada
HB-004461,Crestabocs,Subirats,082732,Alt Penedès,Carrer,Farigola,14,08739,No aplica,8,4,B64867567,"OLIVELLA ALEGRE, SL",hotel,False,663,,,solo_registre,,,,False,municipio
HB-004462,Cal Pla,Sant Llorenç Savall,082233,Vallès Occidental,Avinguda,Catalunya,56,08212,No aplica,11,6,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004463,Mímic,Barcelona,080193,Barcelonès,Carrer,Arc del Teatre,58,08001,2 estrelles,138,92,B63740716,"INVERSIONS RIERA DE SANT MIQUEL, SL",hotel,False,607,41.375537820374774,2.1729667610950627,codigo_registro,,,,False,coordenada
HB-004464,Hostemplo,Barcelona,080193,Barcelonès,Carrer,Sicília,276,08013,No aplica,18,10,,,hotel,True,,,,solo_registre,,,,False,municipio
HB-004465,Alma Barcelona,Barcelona,080193,Barcelonès,Carrer,MALLORCA,269,08008,Gran luxe,144,72,B64302516,"ECAMED BARCELONA,S.L.",hotel,False,635,41.394535633208605,2.1632774766159972,codigo_registro,,,,False,coordenada
HB-004466,NH DIAGONAL CENTER,Barcelona,080193,Barcelonès,Carrer,Álaba,94-96,08018,4 estrelles,258,129,A59875864,NH MARIN SA,hotel,False,150,41.39796101226249,2.1921605345716757,codigo_registro,,,,False,coordenada
HB-004468,Acta Bcn 40,Barcelona,080193,Barcelonès,Carrer,Joaquim Costa,40,08001,2 estrelles,66,42,B64650765,"VALLDOCAM, SL",hotel,False,653,41.382662928864086,2.1657822832691145,codigo_registro,,,,False,coordenada
HB-004469,Monrooms Barcelona,Barcelona,080193,Barcelonès,Carrer,Mare de Deu del Coll,14,08023,No aplica,15,8,B66358268,"MONROOMS BARCELONA, SL",hotel,False,806,,,solo_registre,,,,False,municipio
HB-004470,ANBA,Barcelona,080193,Barcelonès,Ronda,de Sant Pere,27,08010,No aplica,14,7,B16733982,"TRIUNFO BCN HOTELES, S.L.",hotel,False,250,,,solo_registre,,,,False,municipio
HB-004471,Madanis Liceo,"Hospitalet de Llobregat, l'",081017,Barcelonès,Carrer,Francesc Layret,2,08903,3 estrelles,40,23,B62461256,"COLLBLANC SEGLE XXI, S.L.",hotel,False,510,,,solo_registre,,,,False,municipio
HB-004472,Vilassar,Vilassar de Mar,082191,Maresme,Carrer,Colon,20,08340,2 estrelles,18,9,B62948344,"CEHL QUATRO, S.L.",hotel,False,544,,,solo_registre,,,,False,municipio
HB-004473,Ibai,Sant Pere de Ribes,082310,Garraf,Carretera,Canyelles,1,08810,3 estrelles,28,14,B61735825,"EUSKAL BASEA, SL",hotel,False,454,,,solo_registre,,,,False,municipio
