licencia_id,nombre_comercial,tipo,municipio,codi_ine,barrio,categoria,estrellas,tipo_alojamiento,plazas,habitaciones,titular_id,lat,lon,precision,precio_noche_final,banda_precio,precio_plaza,banda_plaza,precio_es_estimado,apoyo_estimacion
HB-004337,Barceló Raval,hotel,Barcelona,080193,el Raval,4 estrelles superior,4.5,hotel_estrellas,372.0,186.0,314.0,41.378995850230304,2.1694615473557786,exacta,162.76,€€,81.38,€€€,False,observado
HB-004338,Rondas Lesseps,hotel,Barcelona,080193,Vallcarca i els Penitents,4 estrelles,4.0,hotel_estrellas,112.0,59.0,370.0,41.40874704534156,2.1478692995945443,exacta,122.26,€€,64.4,€€,False,observado
HB-004339,Eurostars Ramblas Boqueria,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,54.0,30.0,686.0,41.3821801293001,2.1721576087440453,exacta,135.88,€€,75.49,€€€,False,observado
HB-004340,Attica21 Barcelona Mar,hotel,Barcelona,080193,Diagonal Mar i el Front Marítim del Poblenou,4 estrelles,4.0,hotel_estrellas,150.0,75.0,922.0,41.4054241634595,2.212212839257979,exacta,861.1250000000001,€€€€,430.56,€€€€,False,observado
HB-004343,QGAT Vallès,hotel,Sant Cugat del Vallès,082055,,4 estrelles,,,98.0,33.0,232.0,41.48595003,2.05485135,geocodificada,,,,,,
HB-004344,Hostal Central,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,12.0,8.0,513.0,41.38644605,2.16561028,geocodificada,105.63999938964844,€€,70.43,€€€,True,suficiente
HB-004345,Pestana Arena Barcelona,hotel,Barcelona,080193,Hostafrancs,4 estrelles,4.0,hotel_estrellas,168.0,84.0,174.0,41.376795061952784,2.146045971839959,exacta,114.5,€€,57.25,€€,False,observado
HB-004346,Catalonia Rigoletto,hotel,Barcelona,080193,la Maternitat i Sant Ramon,4 estrelles,4.0,hotel_estrellas,127.0,65.0,348.0,41.38559578892902,2.1252974604201382,exacta,208.44,€€€,106.68,€€€,False,observado
HB-004348,Sunotel Central,hotel,Barcelona,080193,Sant Antoni,4 estrelles,4.0,hotel_estrellas,119.0,80.0,491.0,41.38420406769885,2.16174738288558,exacta,173.02000427246094,€€,116.32,€€€,True,suficiente
HB-004349,1898,hotel,Barcelona,080193,el Raval,4 estrelles superior,4.5,hotel_estrellas,329.0,169.0,205.0,41.38351958772667,2.1712028468782907,exacta,240.44,€€€,123.51,€€€€,False,observado
HB-004350,HOTEL NOBU BARCELONA,hotel,Barcelona,080193,Hostafrancs,Gran luxe,5.0,hotel_estrellas,518.0,259.0,179.0,41.37973333279287,2.142381968559444,exacta,289.93,€€€,144.96,€€€€,False,observado
HB-004352,Eurostars Lex,hotel,"Hospitalet de Llobregat, l'",081017,,4 estrelles,,,92.0,46.0,685.0,,,,,,,,,
HB-004353,GRAN HOTEL MEDINACELI,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles superior,4.5,hotel_estrellas,147.0,74.0,576.0,41.37820361812157,2.178662335514303,exacta,202.16000366210935,€€€,101.77,€€€,True,suficiente
HB-004354,TOC HOTEL LAS RAMBLAS,hotel,Barcelona,080193,el Raval,1 estrella,1.0,hotel_estrellas,32.0,24.0,294.0,41.38235349588175,2.1705067337945483,exacta,223.3,€€€,167.48,€€€€,False,observado
HB-004355,Hostal Caballero San Juan - Ramblas Rooms,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,11.0,6.0,575.0,41.39177098,2.17923545,geocodificada,108.79000091552734,€€,59.34,€€,True,suficiente
HB-004356,Can Mora de Dalt,hotel,Sant Vicenç de Montalt,082649,,3 estrelles,,,19.0,11.0,,,,,,,,,,
HB-004358,Melia Barcelona Sky,hotel,Barcelona,080193,el Poblenou,4 estrelles superior,4.5,hotel_estrellas,318.0,162.0,166.0,41.40625060425398,2.2005898552861654,exacta,196.50999450683597,€€€,100.11,€€€,True,suficiente
HB-004360,Market,hotel,Barcelona,080193,Sant Antoni,3 estrelles,3.0,hotel_estrellas,36.0,20.0,582.0,41.379258633085314,2.160584026300663,exacta,126.26,€€,70.14,€€€,False,observado
HB-004361,Martina,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,7.0,4.0,560.0,41.39369461,2.17507165,geocodificada,112.5999984741211,€€,64.34,€€,True,suficiente
HB-004363,H10 Casanova,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,4 estrelles,4.0,hotel_estrellas,241.0,124.0,470.0,41.38425728199812,2.160937711962806,exacta,176.4,€€€,90.76,€€€,False,observado
HB-004365,LIMONAIA 1,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,10.0,5.0,1000.0,41.39620261,2.16134209,geocodificada,125.0500030517578,€€,62.53,€€,True,suficiente
HB-004366,Limonaia 2,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,12.0,6.0,417.0,41.39620261,2.16134209,geocodificada,125.0500030517578,€€,62.53,€€,True,suficiente
HB-004367,LIMONAIA 3,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,12.0,6.0,,41.39620261,2.16134209,geocodificada,125.0500030517578,€€,62.53,€€,True,suficiente
HB-004368,Hostal Plaza Goya Bcn 1,hotel,Barcelona,080193,Sant Antoni,No aplica,,sin_estrellas,12.0,6.0,1038.0,41.38412229,2.16354684,geocodificada,109.27999877929688,€€,54.64,€€,True,suficiente
HB-004369,HOTEL CATALONIA LA BOQUERIA,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,130.0,70.0,921.0,41.38098411334437,2.172122536801932,exacta,149.82,€€,80.67,€€€,False,observado
HB-004370,Miramar,hotel,Barcelona,080193,el Poble Sec,Gran luxe,5.0,hotel_estrellas,150.0,75.0,160.0,41.37082533668786,2.171029603858893,exacta,255.19,€€€,127.6,€€€€,False,observado
HB-004371,HOTEL 54 BARCELONETA,hotel,Barcelona,080193,la Barceloneta,3 estrelles,3.0,hotel_estrellas,36.0,20.0,844.0,41.37708405152949,2.1888146866302938,exacta,178.95,€€€,99.42,€€€,False,observado
HB-004372,Ibis Barcelona Plaça Glories 22@,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,2 estrelles,2.0,hotel_estrellas,294.0,147.0,41.0,41.40109113013275,2.194353048792864,exacta,152.5800018310547,€€,76.29,€€€,True,suficiente
HB-004373,NAITLY BARCELONA POBLENOU,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,4 estrelles,4.0,hotel_estrellas,194.0,97.0,961.0,41.397756260768254,2.188884986209947,exacta,168.11,€€,84.06,€€€,False,observado
HB-004374,Hotel Casa Sagnier,hotel,Barcelona,080193,la Dreta de l'Eixample,5 estrelles,5.0,hotel_estrellas,93.0,51.0,42.0,41.39409023435555,2.159638847196222,exacta,256.46,€€€,140.64,€€€€,False,observado
HB-004375,Atlas,hotel,Barcelona,080193,el Barri Gòtic,3 estrelles,3.0,hotel_estrellas,36.0,20.0,267.0,41.3819937601075,2.173411024440062,exacta,149.3699951171875,€€,82.98,€€€,True,suficiente
HB-004376,Room Mate Carla,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,155.0,88.0,240.0,41.39637793333202,2.166097146888065,exacta,153.02,€€,86.88,€€€,False,observado
HB-004377,Barcelona Hotel Colonial,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles,4.0,hotel_estrellas,161.0,82.0,126.0,41.382391407459735,2.18068485341705,exacta,161.99,€€,82.5,€€€,False,observado
HB-004378,Hotel Barcelona Condal Mar,hotel,Barcelona,080193,Provençals del Poblenou,4 estrelles,4.0,hotel_estrellas,356.0,178.0,166.0,41.41267591709274,2.2091044174393395,exacta,216.52,€€€,108.26,€€€,False,observado
HB-004379,Catalonia Ramblas,hotel,Barcelona,080193,el Raval,4 estrelles superior,4.5,hotel_estrellas,433.0,221.0,323.0,41.38565439662025,2.166874143773639,exacta,171.29,€€,87.43,€€€,False,observado
HB-004380,Abba Rambla Hotel,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,98.0,49.0,1.0,41.37947176507622,2.167905493015968,exacta,115.46,€€,57.73,€€,False,observado
HB-004381,Llagotel II,hotel,"Llagosta, la",081056,,No aplica,,,6.0,3.0,391.0,,,,,,,,,
HB-004382,Llagotel III,hotel,"Llagosta, la",081056,,1 estrella,,,32.0,20.0,391.0,,,,,,,,,
HB-004383,Hotel  Spa Villa Olimpic@ Suites,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,4 estrelles,4.0,hotel_estrellas,288.0,150.0,244.0,41.39724415106169,2.1923020609167057,exacta,192.56,€€€,100.29,€€€,False,observado
HB-004385,Hostal Rambla,hotel,Sant Boi de Llobregat,082009,,No aplica,,,19.0,11.0,568.0,41.34745907,2.0418899,geocodificada,,,,,,
HB-004386,The Praktik,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,69.0,42.0,617.0,41.39376515,2.17133942,geocodificada,150.23,€€,91.44,€€€,False,observado
HB-004387,SB Diagonal Zero,hotel,Barcelona,080193,el Besòs i el Maresme,4 estrelles superior,4.5,hotel_estrellas,524.0,262.0,290.0,41.41180220577746,2.2193500158438,exacta,272.37,€€€,136.18,€€€€,False,observado
HB-004388,Blanc Guesthouse,hotel,Barcelona,080193,Sant Gervasi - Galvany,No aplica,,sin_estrellas,20.0,11.0,1022.0,41.39655222,2.1509142,geocodificada,153.18,€€,84.25,€€€,False,observado
HB-004389,Olivia Plaza,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles,4.0,hotel_estrellas,218.0,113.0,130.0,41.386275500391726,2.171019099523615,exacta,180.6,€€€,93.61,€€€,False,observado
HB-004390,Barcelona Gate,hotel,Sant Joan Despí,082172,,4 estrelles,,,180.0,90.0,675.0,41.3660577,2.05180817,geocodificada,,,,,,
HB-004392,Hostal Serra,hotel,Montmeló,081350,,No aplica,,,11.0,7.0,,41.55137216,2.24835311,geocodificada,,,,,,
HB-004393,Denit,hotel,Barcelona,080193,el Barri Gòtic,3 estrelles,3.0,hotel_estrellas,63.0,36.0,408.0,41.38703349318344,2.17258962486306,exacta,133.73,€€,76.42,€€€,False,observado
HB-004394,Travelodge L'Hospitalet,hotel,"Hospitalet de Llobregat, l'",081017,,3 estrelles,,,154.0,83.0,942.0,,,,,,,,,
HB-004396,CAMPUS LA MOLA,hotel,Terrassa,082798,,4 estrelles,,,372.0,186.0,162.0,41.55760498,2.04078697,geocodificada,,,,,,
HB-004397,APARTHOTEL BARDON,hotel,Castelldefels,080569,,1 estrella,,,24.0,12.0,868.0,41.26843084,1.99317815,geocodificada,,,,,,
HB-004398,Ciutat Vella,hotel,Barcelona,080193,el Raval,3 estrelles,3.0,hotel_estrellas,75.0,40.0,349.0,41.38503996792919,2.166563720114081,exacta,140.22,€€,74.78,€€€,False,observado
HB-004399,Holiday Inn Express Barcelona-Sant Cugat,hotel,Cerdanyola del Vallès,082665,,3 estrelles,,,220.0,110.0,498.0,,,,,,,,,
HB-004400,AS Porta de Barcelona,hotel,Castellbisbal,080543,,2 estrelles,,,98.0,50.0,18.0,,,,,,,,,
HB-004401,LGSono,hotel,"Garriga, la",080885,,2 estrelles,,,38.0,19.0,,,,,,,,,,
HB-004402,Somnio Hostel,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,14.0,9.0,644.0,41.389052,2.16507609,geocodificada,92.37,€,59.38,€€,False,observado
HB-004403,Mandarin Oriental Barcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,Gran luxe,5.0,hotel_estrellas,240.0,120.0,597.0,41.39118287294969,2.166643697753432,exacta,326.5199890136719,€€€€,163.26,€€€€,True,suficiente
HB-004404,HOTEL LAS VEGAS,hotel,Calella,080351,,4 estrelles,,,205.0,110.0,555.0,41.61142791,2.64758609,geocodificada,,,,,,
HB-004407,HOTEL ALENTI SITGES,hotel,Sitges,082704,,4 estrelles,,,45.0,23.0,677.0,41.23544428,1.80697602,geocodificada,,,,,,
HB-004408,Frontair Congress,hotel,Sant Boi de Llobregat,082009,,4 estrelles,,,478.0,239.0,161.0,41.32972519,2.04992122,geocodificada,,,,,,
HB-004409,Oliveta,hotel,Barcelona,080193,el Poble Sec,No aplica,,sin_estrellas,10.0,6.0,,41.37415368,2.16553563,geocodificada,104.04000091552734,€€,62.42,€€,True,suficiente
HB-004410,Catalonia Born,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",4 estrelles,4.0,hotel_estrellas,157.0,90.0,262.0,41.38977222254957,2.1799417919562463,exacta,136.34,€€,78.16,€€€,False,observado
HB-004411,W Barcelona,hotel,Barcelona,080193,la Barceloneta,Gran luxe,5.0,hotel_estrellas,954.0,477.0,282.0,41.36833946653336,2.1899130685524613,exacta,376.0,€€€€,188.0,€€€€,True,suficiente
HB-004412,Soho,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,102.0,51.0,205.0,41.38348034132375,2.159907457704324,exacta,182.67,€€€,91.34,€€€,False,observado
HB-004413,Antonio Moreno,hotel,Barcelona,080193,el Camp de l'Arpa del Clot,No aplica,,sin_estrellas,5.0,4.0,,41.40872348,2.18449844,geocodificada,112.7699966430664,€€,90.22,€€€,True,suficiente
HB-004414,Novotel Barcelona City,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,4 estrelles,4.0,hotel_estrellas,528.0,264.0,41.0,41.40411334876118,2.1911051109272464,exacta,408.97,€€€€,204.48,€€€€,False,observado
HB-004415,HOTEL IBIS RIPOLLET,hotel,Ripollet,081803,,2 estrelles,,,200.0,100.0,,41.49521272,2.15340326,geocodificada,,,,,,
HB-004416,Luxor BCN,hotel,Barcelona,080193,Sant Gervasi - la Bonanova,No aplica,,sin_estrellas,9.0,5.0,684.0,41.40593534,2.13799207,geocodificada,110.93000030517578,€€,61.63,€€,True,suficiente
HB-004417,Ibis Mataró,hotel,Mataró,081213,,2 estrelles,,,212.0,106.0,41.0,41.5277365,2.43334353,geocodificada,,,,,,
HB-004419,Sa Voga,hotel,Arenys de Mar,080060,,4 estrelles,,,17.0,9.0,661.0,41.58005384,2.55000068,geocodificada,,,,,,
HB-004420,Hostal Manel,hotel,Pineda de Mar,081635,,No aplica,,,16.0,9.0,1014.0,41.62682368,2.69506352,geocodificada,,,,,,
HB-004421,Grupotel Gran Via 678,hotel,Barcelona,080193,la Dreta de l'Eixample,4 estrelles,4.0,hotel_estrellas,175.0,98.0,193.0,41.39247949702919,2.1727626167524394,exacta,169.7,€€,95.03,€€€,False,observado
HB-004422,Marina 54,hotel,Castelldefels,080569,,1 estrella,,,49.0,27.0,549.0,41.26784234,1.99053976,geocodificada,,,,,,
HB-004423,Eurostars Executive,hotel,Barberà del Vallès,082520,,4 estrelles,,,236.0,118.0,643.0,41.51191784,2.13076785,geocodificada,,,,,,
HB-004425,CAN CASADELLÀ,hotel,Premià de Dalt,082303,,No aplica,,,10.0,5.0,935.0,41.50856468,2.34680255,geocodificada,,,,,,
HB-004426,Vilassar,hotel,Vilassar de Mar,082191,,4 estrelles,,,46.0,25.0,544.0,41.50638123,2.38767334,geocodificada,,,,,,
HB-004427,HOTEL DESITGES,hotel,Sant Pere de Ribes,082310,,4 estrelles,,,80.0,43.0,236.0,41.2382122,1.76567702,geocodificada,,,,,,
HB-004428,ALLEGRO BARCELONA,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,112.0,56.0,4.0,41.39274455380809,2.156399091968028,exacta,156.0399932861328,€€,78.02,€€€,True,suficiente
HB-004429,Sant Antoni,hotel,Barcelona,080193,el Fort Pienc,3 estrelles,3.0,hotel_estrellas,79.0,45.0,416.0,41.39980475936292,2.177472066279761,exacta,121.76,€€,69.36,€€,False,observado
HB-004430,Catalonia Avinyó,hotel,Barcelona,080193,el Barri Gòtic,3 estrelles,3.0,hotel_estrellas,145.0,83.0,84.0,41.38115079355082,2.1762702074956777,exacta,129.6,€€,74.18,€€€,False,observado
HB-004432,Catalonia Port,hotel,Barcelona,080193,el Barri Gòtic,4 estrelles,4.0,hotel_estrellas,82.0,41.0,323.0,41.37876625360919,2.178756260833569,exacta,188.38,€€€,94.19,€€€,False,observado
HB-004434,Ibis Mollet,hotel,Mollet del Vallès,081249,,2 estrelles,,,236.0,118.0,41.0,41.54884076,2.20524597,geocodificada,,,,,,
HB-004435,Cal Músic,hotel,Premià de Dalt,082303,,No aplica,,,10.0,5.0,,41.50971393,2.3497792,geocodificada,,,,,,
HB-004437,Eurostars BCN Design,hotel,Barcelona,080193,la Dreta de l'Eixample,5 estrelles,5.0,hotel_estrellas,124.0,65.0,47.0,41.390828486977725,2.166082515145233,exacta,293.4200134277344,€€€,153.81,€€€€,True,suficiente
HB-004439,BB Hotel Barcelona Granollers,hotel,"Franqueses del Vallès, les",080863,,2 estrelles,,,144.0,96.0,945.0,,,,,,,,,
HB-004440,Bagués,hotel,Barcelona,080193,el Raval,5 estrelles,5.0,hotel_estrellas,59.0,31.0,619.0,41.382830858805015,2.1715851978752343,exacta,274.98,€€€,144.48,€€€€,False,observado
HB-004441,L'Hotelet,hotel,Sant Celoni,082021,,No aplica,,,16.0,10.0,562.0,41.68070967,2.48613754,geocodificada,,,,,,
HB-004442,Verti,hotel,"Franqueses del Vallès, les",080863,,2 estrelles,,,28.0,17.0,424.0,,,,,,,,,
HB-004443,Eos,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,No aplica,,sin_estrellas,6.0,4.0,1027.0,41.38517336,2.16217755,geocodificada,109.79000091552734,€€,73.19,€€€,True,suficiente
HB-004446,Aramunt,hotel,Barcelona,080193,l'Antiga Esquerra de l'Eixample,3 estrelles,3.0,hotel_estrellas,50.0,25.0,32.0,41.38692296153267,2.1592589542910208,exacta,145.03,€€,72.52,€€€,False,observado
HB-004448,APARTHOTEL ATTICA 21 VALLÉS,hotel,Sabadell,081878,,3 estrelles,,,248.0,119.0,922.0,41.55580078,2.07610257,geocodificada,,,,,,
HB-004449,HOTEL 170,hotel,Castelldefels,080569,,2 estrelles,,,43.0,24.0,616.0,41.27056196,1.95381477,geocodificada,,,,,,
HB-004450,CASA ELLIOT,hotel,Barcelona,080193,Sant Antoni,4 estrelles,4.0,hotel_estrellas,67.0,38.0,514.0,41.38331075291595,2.1628344673130586,exacta,185.64,€€€,105.29,€€€,False,observado
HB-004451,OHLA BARCELONA,hotel,Barcelona,080193,el Barri Gòtic,5 estrelles,5.0,hotel_estrellas,148.0,74.0,626.0,41.38708935995336,2.174351778395592,exacta,331.53,€€€€,165.76,€€€€,False,observado
HB-004452,Chic  Basic Born,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",3 estrelles,3.0,hotel_estrellas,55.0,31.0,621.0,41.3868380591292,2.182539978196907,exacta,139.19,€€,78.45,€€€,False,observado
HB-004453,HOTEL BB BARCELONA RUBI,hotel,Rubí,081846,,3 estrelles,,,174.0,87.0,610.0,41.47490952,2.03097623,geocodificada,,,,,,
HB-004454,Hotel Venture Sant Cugat,hotel,Sant Cugat del Vallès,082055,,3 estrelles,,,154.0,83.0,755.0,41.47842128,2.06961186,geocodificada,,,,,,
HB-004455,Leonardo Boutique Hotel Sagrada Familia,hotel,Barcelona,080193,el Camp de l'Arpa del Clot,3 estrelles,3.0,hotel_estrellas,117.0,59.0,955.0,41.411053558718855,2.1856608397435298,exacta,144.8,€€,73.02,€€€,False,observado
HB-004456,HOTEL CIUTAT DE BARCELONA,hotel,Barcelona,080193,"Sant Pere, Santa Caterina i la Ribera",3 estrelles,3.0,hotel_estrellas,147.0,78.0,695.0,41.38590868033259,2.1810501422453368,exacta,200.15,€€€,106.2,€€€,False,observado
HB-004457,Barcelona House,hotel,Barcelona,080193,el Barri Gòtic,3 estrelles,3.0,hotel_estrellas,100.0,57.0,412.0,41.3794181,2.1761357,geocodificada,150.0800018310547,€€,85.55,€€€,True,suficiente
HB-004458,La Creu,hotel,Sabadell,081878,,No aplica,,,8.0,6.0,,41.52883324,2.12009828,geocodificada,,,,,,
HB-004459,Laumon,hotel,Barcelona,080193,la Sagrera,3 estrelles,3.0,hotel_estrellas,42.0,26.0,646.0,41.42323301864309,2.190591894128539,exacta,99.96,€,61.88,€€,False,observado
HB-004461,Crestabocs,hotel,Subirats,082732,,No aplica,,,8.0,4.0,663.0,41.38740585,1.79271689,geocodificada,,,,,,
HB-004462,Cal Pla,hotel,Sant Llorenç Savall,082233,,No aplica,,,11.0,6.0,,41.67820788,2.05772651,geocodificada,,,,,,
HB-004463,Mímic,hotel,Barcelona,080193,el Raval,2 estrelles,2.0,hotel_estrellas,138.0,92.0,607.0,41.37553782037477,2.1729667610950627,exacta,137.4199981689453,€€,91.61,€€€,True,suficiente
HB-004464,Hostemplo,hotel,Barcelona,080193,la Sagrada Família,No aplica,,sin_estrellas,18.0,10.0,,41.40086452,2.17460967,geocodificada,129.5399932861328,€€,71.97,€€€,True,suficiente
HB-004465,Alma Barcelona,hotel,Barcelona,080193,la Dreta de l'Eixample,Gran luxe,5.0,hotel_estrellas,144.0,72.0,635.0,41.394535633208605,2.163277476615997,exacta,381.3,€€€€,190.65,€€€€,False,observado
HB-004466,NH DIAGONAL CENTER,hotel,Barcelona,080193,el Parc i la Llacuna del Poblenou,4 estrelles,4.0,hotel_estrellas,258.0,129.0,150.0,41.39796101226249,2.192160534571676,exacta,190.8,€€€,95.4,€€€,False,observado
HB-004468,Acta Bcn 40,hotel,Barcelona,080193,el Raval,2 estrelles,2.0,hotel_estrellas,66.0,42.0,653.0,41.382662928864086,2.1657822832691145,exacta,105.59,€€,67.19,€€,False,observado
HB-004469,Monrooms Barcelona,hotel,Barcelona,080193,la Salut,No aplica,,sin_estrellas,15.0,8.0,806.0,41.40862139,2.15003072,geocodificada,111.12000274658205,€€,59.26,€€,True,suficiente
HB-004470,ANBA,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,14.0,7.0,250.0,41.38989939,2.17483637,geocodificada,130.08999633789062,€€,65.04,€€,True,suficiente
HB-004471,Madanis Liceo,hotel,"Hospitalet de Llobregat, l'",081017,,3 estrelles,,,40.0,23.0,510.0,,,,,,,,,
HB-004472,Vilassar,hotel,Vilassar de Mar,082191,,2 estrelles,,,18.0,9.0,544.0,,,,,,,,,
HB-004473,Ibai,hotel,Sant Pere de Ribes,082310,,3 estrelles,,,28.0,14.0,454.0,41.26414576,1.77046212,geocodificada,,,,,,
HB-004474,Q,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,42.0,21.0,340.0,41.38922532,2.17398362,geocodificada,130.08999633789062,€€,65.04,€€,True,justo
HB-004475,ELLA HOSTEL GRAN VIA,hotel,Barcelona,080193,la Dreta de l'Eixample,No aplica,,sin_estrellas,16.0,9.0,289.0,41.39270778,2.17374181,geocodificada,144.52,€€,81.29,€€€,False,observado
HB-004476,HOTEL PORTA FIRA,hotel,"Hospitalet de Llobregat, l'",081017,,4 estrelles superior,,,598.0,311.0,187.0,,,,,,,,,
